gene	log2FC	p	padj	n
VENTXP1	-0.983142357479908	0.0187776125486237	0.872406092034194	17
CCDC70	-1.2735707613938	0.0187820488523258	0.872406092034194	17
LTK	-0.785410839594719	0.018805480344229	0.872406092034194	17
TRPM3	0.662249508097271	0.0188865976026176	0.872406092034194	17
NCOA2	0.417197061981702	0.018902240623931	0.872406092034194	17
DACT1	-0.377449200281491	0.0189446200006416	0.872406092034194	17
SLC29A3	0.655836578804987	0.0189800289699976	0.872406092034194	17
PARP11	-1.19710636502666	0.0190351804830914	0.872406092034194	17
SEMA6B	-0.756771915220253	0.0190698477324156	0.872406092034194	17
OVOL2	-0.558236128457466	0.0192168499686657	0.872406092034194	17
GTPBP8	0.416660067647114	0.0192676750168216	0.872406092034194	17
ZNF207	-0.262606925465167	0.019296073723694	0.872406092034194	17
ASGR2	-0.774277776458458	0.019322597023039	0.872406092034194	17
C3orf52	-0.852823904010885	0.0193444443334109	0.872406092034194	17
MIR1292	-0.511913994078077	0.0194792135648215	0.872406092034194	17
ZNF148	0.406889273735151	0.019518605274883	0.872406092034194	17
POLA1	-0.244707831199965	0.0195227283929372	0.872406092034194	17
MICU2	0.380001122012867	0.0195482509557627	0.872406092034194	17
AGBL2	-0.444943513450345	0.0198069899621715	0.872406092034194	17
STXBP5L	-0.81800958687354	0.0198572011190015	0.872406092034194	17
NOS1AP	-0.536786773414784	0.0198595242739254	0.872406092034194	17
SSTR1	-1.21482974122046	0.0199277920521307	0.872406092034194	17
FCGR1A	-0.669284538010984	0.0199692976984074	0.872406092034194	17
SLC8B1	-0.430580339653627	0.0199780021162993	0.872406092034194	17
MYOZ2	-0.79062184859688	0.0202168313347814	0.872406092034194	17
RASA1	0.391592583626413	0.0202598825671954	0.872406092034194	17
PKMYT1	-0.360385882801039	0.0202855132719031	0.872406092034194	17
RRAD	-1.32220223191583	0.0203588168919998	0.872406092034194	17
SKI	0.34109433802503	0.0203695185105349	0.872406092034194	17
EDN2	-0.910353109925582	0.0203816079882752	0.872406092034194	17
PTPN4	0.296308466733925	0.0205753290598693	0.872406092034194	17
AKAP5	-1.11991962881826	0.02065371448055	0.872406092034194	17
TMEM33	0.407022881638771	0.0207720091731268	0.872406092034194	17
PARG	0.408953776090401	0.0207865912141222	0.872406092034194	17
RAP2A	0.431683673276412	0.02079758504531	0.872406092034194	17
ZNF80	1.01742905550264	0.0209401047278209	0.872406092034194	17
WWC1	-0.601692922359381	0.0210138384139844	0.872406092034194	17
AES	0.435097172636391	0.0210220678471377	0.872406092034194	17
EXT1	0.343516120425087	0.0211428414653688	0.872406092034194	17
LZTS3	0.506454572302937	0.0212349599963636	0.872406092034194	17
ALX4	-0.569502237257992	0.0212498409584925	0.872406092034194	17
PLCXD1	-0.432770228955797	0.0213309151151686	0.872406092034194	17
ZKSCAN8	-0.513820228349115	0.0213606263115748	0.872406092034194	17
CHRNA10	-0.529963656075947	0.0215439956926833	0.872406092034194	17
OR1D2	-0.614532452963831	0.0216596725318636	0.872406092034194	17
ZNF358	0.620702103413491	0.0218696932137307	0.872406092034194	17
PPP1R14D	-0.544476712487297	0.0218756217131576	0.872406092034194	17
PACSIN2	-0.298124127152463	0.021934509577295	0.872406092034194	17
C5AR2	-1.09569061853684	0.0219926417156311	0.872406092034194	17
SLC39A6	0.317846120089549	0.0220109672416902	0.872406092034194	17
ST3GAL1	-0.999880180240257	0.0220606562732165	0.872406092034194	17
BAD	0.470037675358305	0.0221924507957747	0.872406092034194	17
CDH2	-0.569564264706765	0.022252879279496	0.872406092034194	17
PDCD11	-0.287534486832736	0.0227596473952753	0.872406092034194	17
RGS20	1.27530313890729	0.0229101630045077	0.872406092034194	17
COMMD9	0.603495721439216	0.0229850482623192	0.872406092034194	17
TWIST1	-0.719034985732041	0.0231758829507283	0.872406092034194	17
SNHG17	-0.566121503381182	0.0232276715359697	0.872406092034194	17
CD46	0.372440492523601	0.0232819602905152	0.872406092034194	17
KBTBD4	0.426019157119813	0.0232969798862372	0.872406092034194	17
DQ583205	-0.62610095201808	0.0233076247312844	0.872406092034194	17
KCNA4	0.59720082144135	0.0235355497721283	0.872406092034194	17
LINC00302	-1.45970307252283	0.0235648886048868	0.872406092034194	17
PRRG1	0.358702333654283	0.0236034286073328	0.872406092034194	17
NDUFAF3	0.351116041413006	0.0239472140880671	0.872406092034194	17
CTPS1	-0.431293871370647	0.0240295753894502	0.872406092034194	17
SUGP2	-0.422751074944764	0.0240349113838442	0.872406092034194	17
CSRNP3	0.810278441911891	0.0240842137471052	0.872406092034194	17
ALDH3A2	0.494673206682661	0.0241183923701713	0.872406092034194	17
DONSON	-0.384219468021857	0.0241272042191297	0.872406092034194	17
INO80B	-0.798975251856946	0.0242088951073258	0.872406092034194	17
CCL24	-0.904714661417914	0.024253152233187	0.872406092034194	17
ZNF492	0.562847594905365	0.0242835641731948	0.872406092034194	17
ZBBX	-1.08415563261769	0.0243281912557513	0.872406092034194	17
RPP14	-0.294280841342368	0.024406614812965	0.872406092034194	17
FAM57A	-0.567925846046763	0.024418158715998	0.872406092034194	17
MYRIP	0.856279227964116	0.0244434897850241	0.872406092034194	17
NR2C2	-0.915887192964312	0.02445470020317	0.872406092034194	17
FOXD1	-0.934474731034063	0.0245354949939968	0.872406092034194	17
AKTIP	0.353355917646882	0.0245911405244667	0.872406092034194	17
HP1BP3	-0.797485517243137	0.0246268044787566	0.872406092034194	17
PTHLH	-0.457508860939189	0.0246429595077459	0.872406092034194	17
LMAN1	-0.649998559596404	0.0246511221018151	0.872406092034194	17
PCOLCE2	0.709287680196821	0.0246637624397244	0.872406092034194	17
RCAN2	-0.45202635575137	0.0249022005300622	0.872406092034194	17
TLDC1	0.903572324883996	0.0249399096679823	0.872406092034194	17
DSCR4	0.784010684242738	0.0250692256122113	0.872406092034194	17
PDZD2	0.534401057932343	0.0250767937789324	0.872406092034194	17
ST20	-0.471974128540549	0.0251270135744148	0.872406092034194	17
BARD1	-1.12246197106558	0.0251798973900691	0.872406092034194	17
CCDC69	0.531082105608534	0.0253044988101801	0.872406092034194	17
CSTB	0.325640631849521	0.0253583287367574	0.872406092034194	17
NEK7	0.374883290864303	0.0253896944303779	0.872406092034194	17
