gene	log2FC	p	padj	n
9678_at	0.869883776755953	8.03805575990897e-06	0.00041757324721555	31
55749_at	0.715360074154763	8.04619710271701e-06	0.00041757324721555	31
23760_at	0.469945138541667	8.08025642662014e-06	0.000418073932212376	31
58517_at	0.729241437773809	8.16639145368936e-06	0.00042125789167435	31
54928_at	0.518538357119048	8.21302903973575e-06	0.000422391397400944	31
26013_at	0.909501923250001	8.30328503072391e-06	0.000425518444606653	31
3482_at	0.656596628464287	8.32352440401896e-06	0.000425518444606653	31
26091_at	0.913614735083334	8.37590179496558e-06	0.000426921708751728	31
22890_at	0.533508234690477	8.42130581621509e-06	0.000427962265307121	31
64770_at	0.700521041952381	8.45732971267666e-06	0.000428521386565978	31
54989_at	0.701175806142858	8.51692602691477e-06	0.000429488664369052	31
79848_at	0.832497844410715	8.53209575472953e-06	0.000429488664369052	31
8085_at	0.976480766625002	8.55165447564211e-06	0.000429488664369052	31
80264_at	1.14012998697619	8.62361292495586e-06	0.00043183624255203	31
157638_at	1.04450305577976	8.6510724551513e-06	0.00043194829990356	31
9862_at	0.601058342601191	8.69801326985383e-06	0.000432107717607871	31
26019_at	0.573628660321429	8.71496570349233e-06	0.000432107717607871	31
200894_at	1.08883470576191	8.72995855963583e-06	0.000432107717607871	31
84527_at	0.864457209529762	8.77615725376294e-06	0.000433142562328369	31
338657_at	0.545206246625001	8.83977050034082e-06	0.000435028475829991	31
2956_at	0.467766342553572	8.87542725831747e-06	0.000435531711249126	31
51545_at	-1.01490266165476	8.99185431198489e-06	0.000439984276991581	31
157247_at	0.890163126833334	9.05298141642061e-06	0.000441009484628244	31
2734_at	0.606052775029762	9.06430798722072e-06	0.000441009484628244	31
7290_at	0.866936900827382	9.11435440071124e-06	0.000441275866582261	31
23318_at	0.753158582065477	9.13932772724533e-06	0.000441275866582261	31
10929_at	0.727893705839287	9.14708236813632e-06	0.000441275866582261	31
100506548_at	1.05853417013691	9.32456039450704e-06	0.000448574217180696	31
6651_at	0.679739291529762	9.40613209463639e-06	0.000451230863453061	31
79932_at	0.75893791579762	9.46931989091385e-06	0.00045299321913908	31
5879_at	0.313818269404762	9.60143789790772e-06	0.00045797478033194	31
23369_at	0.38605867402381	9.62693687489772e-06	0.00045797478033194	31
2_at	0.603820099702382	9.72459870702531e-06	0.000459401057546103	31
2549_at	0.69559817852381	9.73584427488406e-06	0.000459401057546103	31
3157_at	0.581113905416667	9.73739249615996e-06	0.000459401057546103	31
2122_at	1.11654639193452	9.86534788882143e-06	0.00046415919764823	31
388965_at	-0.331484300107143	9.91096281768102e-06	0.000464728192022355	31
54619_at	0.649258854875	9.95040495399113e-06	0.000464728192022355	31
23586_at	0.783348000285715	9.9767115096445e-06	0.000464728192022355	31
2983_at	0.839106106583334	9.98598474040795e-06	0.000464728192022355	31
22918_at	0.763978753500001	1.00140287461614e-05	0.000464770342294745	31
257019_at	0.710151718488096	1.00689624484483e-05	0.000466056894303044	31
10199_at	0.754504784589286	1.01022946756954e-05	0.000466339349369163	31
6397_at	1.14591130138691	1.01605444189065e-05	0.000466503484162754	31
6885_at	0.883842905077381	1.01857148652533e-05	0.000466503484162754	31
6197_at	0.560300268261905	1.02255691250818e-05	0.000466503484162754	31
51742_at	0.578010528309524	1.0249261884508e-05	0.000466503484162754	31
55294_at	0.981772767404763	1.02573144584535e-05	0.000466503484162754	31
25966_at	0.657781293380953	1.02692872550133e-05	0.000466503484162754	31
56889_at	0.446256836357143	1.04801866549899e-05	0.000474824541410995	31
140801_at	-0.895975448720239	1.06107195854428e-05	0.000479470141478345	31
8295_at	0.704006287089286	1.073898842687e-05	0.000483787379177426	31
57148_at	0.458609988714286	1.08087540825649e-05	0.000483787379177426	31
22930_at	0.730201565398811	1.08229754008389e-05	0.000483787379177426	31
9662_at	0.874346033238096	1.08320072493776e-05	0.000483787379177426	31
5601_at	0.656435459976191	1.08475040058468e-05	0.000483787379177426	31
2968_at	0.764940974130953	1.08758144654022e-05	0.000483790126063578	31
26985_at	0.732542650011906	1.09331648959351e-05	0.000485081300538303	31
8924_at	0.706399001886905	1.09856116691268e-05	0.000485607310191838	31
55308_at	0.552234051583335	1.10017304889894e-05	0.000485607310191838	31
23047_at	0.904603857339287	1.10573695001608e-05	0.000485691162453826	31
22878_at	0.442035467196429	1.10786714549541e-05	0.000485691162453826	31
7770_at	0.77885618542262	1.10887098282988e-05	0.000485691162453826	31
7072_at	0.498970900815477	1.12205103321784e-05	0.000490210357012467	31
284358_at	-0.998964571761905	1.13126881320039e-05	0.000492979890454706	31
57560_at	0.743913964785715	1.13532681141201e-05	0.000493492562747262	31
51134_at	1.17006973619048	1.14650333278826e-05	0.000497089014615992	31
8028_at	0.671715508684525	1.15096246929983e-05	0.000497485152712059	31
51592_at	0.702752442410715	1.15390394385887e-05	0.000497485152712059	31
