Gene	log2FC	P.Value	adj.P.Val	n
OR51G2	-0.172703524231389	0.954997660450467	NA	16
OR52Q1P	-0.172703524231389	0.954997660450467	NA	16
AC124276.1	-0.172703524231389	0.954997660450467	NA	16
PCNAP4	-0.172703524231389	0.954997660450467	NA	16
AC100767.1	-0.172703524231389	0.954997660450467	NA	16
AC115990.1	-0.172703524231389	0.954997660450467	NA	16
AC090791.1	-0.172703524231389	0.954997660450467	NA	16
AC113192.2	-0.172703524231389	0.954997660450467	NA	16
LRRC6P1	-0.172703524231389	0.954997660450467	NA	16
AC021749.1	-0.172703524231389	0.954997660450467	NA	16
RPL23AP63	-0.172703524231389	0.954997660450467	NA	16
PHBP2	-0.172703524231389	0.954997660450467	NA	16
AC023232.1	-0.172703524231389	0.954997660450467	NA	16
UBTFL9	-0.172703524231389	0.954997660450467	NA	16
OR4A49P	-0.172703524231389	0.954997660450467	NA	16
PHKG1P3	-0.172703524231389	0.954997660450467	NA	16
OR4A15	-0.172703524231389	0.954997660450467	NA	16
AC036111.2	-0.172703524231389	0.954997660450467	NA	16
VN2R9P	-0.172703524231389	0.954997660450467	NA	16
OR5BL1P	-0.172703524231389	0.954997660450467	NA	16
OR5B10P	-0.172703524231389	0.954997660450467	NA	16
OOSP1	-0.172703524231389	0.954997660450467	NA	16
AP000790.2	-0.172703524231389	0.954997660450467	NA	16
RNU6-1243P	-0.172703524231389	0.954997660450467	NA	16
AP002793.1	-0.172703524231389	0.954997660450467	NA	16
EEF1G	-0.172703524231389	0.954997660450467	NA	16
TUBAP7	-0.172703524231389	0.954997660450467	NA	16
RN7SL596P	-0.172703524231389	0.954997660450467	NA	16
MIR1237	-0.172703524231389	0.954997660450467	NA	16
RPS3AP40	-0.172703524231389	0.954997660450467	NA	16
SNRPCP14	-0.172703524231389	0.954997660450467	NA	16
RNA5SP342	-0.172703524231389	0.954997660450467	NA	16
AP000593.2	-0.172703524231389	0.954997660450467	NA	16
MIR548AL	-0.172703524231389	0.954997660450467	NA	16
MTND6P25	-0.172703524231389	0.954997660450467	NA	16
AP002802.1	-0.172703524231389	0.954997660450467	NA	16
AP000676.1	-0.172703524231389	0.954997660450467	NA	16
AP003122.5	-0.172703524231389	0.954997660450467	NA	16
TRIM64B	-0.172703524231389	0.954997660450467	NA	16
AP000648.3	-0.172703524231389	0.954997660450467	NA	16
AP003171.2	-0.172703524231389	0.954997660450467	NA	16
SLN	-0.172703524231389	0.954997660450467	NA	16
RNU6-654P	-0.172703524231389	0.954997660450467	NA	16
snosnR66	-0.172703524231389	0.954997660450467	NA	16
CLDN25	-0.172703524231389	0.954997660450467	NA	16
LINC02698	-0.172703524231389	0.954997660450467	NA	16
RPL34P23	-0.172703524231389	0.954997660450467	NA	16
OR6M2P	-0.172703524231389	0.954997660450467	NA	16
TMEM225	-0.172703524231389	0.954997660450467	NA	16
OR10G6	-0.172703524231389	0.954997660450467	NA	16
OR10G5P	-0.172703524231389	0.954997660450467	NA	16
OR10G4	-0.172703524231389	0.954997660450467	NA	16
OR10N1P	-0.172703524231389	0.954997660450467	NA	16
OR10D3	-0.172703524231389	0.954997660450467	NA	16
AP001804.1	-0.172703524231389	0.954997660450467	NA	16
OR8B4	-0.172703524231389	0.954997660450467	NA	16
OR8A2P	-0.172703524231389	0.954997660450467	NA	16
OR8A1	-0.172703524231389	0.954997660450467	NA	16
RNU2-35P	-0.172703524231389	0.954997660450467	NA	16
AP001993.1	-0.172703524231389	0.954997660450467	NA	16
AP003532.1	-0.172703524231389	0.954997660450467	NA	16
AP003500.1	-0.172703524231389	0.954997660450467	NA	16
LINC02717	-0.172703524231389	0.954997660450467	NA	16
FAM138D	-0.172703524231389	0.954997660450467	NA	16
AC005908.2	-0.172703524231389	0.954997660450467	NA	16
AC006927.2	-0.172703524231389	0.954997660450467	NA	16
DPPA3	-0.172703524231389	0.954997660450467	NA	16
AC006511.2	-0.172703524231389	0.954997660450467	NA	16
NDFIP1P1	-0.172703524231389	0.954997660450467	NA	16
MEF2BNBP1	-0.172703524231389	0.954997660450467	NA	16
SLCO1B3	-0.172703524231389	0.954997660450467	NA	16
AC087318.1	-0.172703524231389	0.954997660450467	NA	16
C12orf77	-0.172703524231389	0.954997660450467	NA	16
AC092451.1	-0.172703524231389	0.954997660450467	NA	16
RN7SKP15	-0.172703524231389	0.954997660450467	NA	16
PPIAP44	-0.172703524231389	0.954997660450467	NA	16
AC048344.1	-0.172703524231389	0.954997660450467	NA	16
RNU6-713P	-0.172703524231389	0.954997660450467	NA	16
AC084878.1	-0.172703524231389	0.954997660450467	NA	16
AC004801.7	-0.172703524231389	0.954997660450467	NA	16
LINC02396	-0.172703524231389	0.954997660450467	NA	16
KRT128P	-0.172703524231389	0.954997660450467	NA	16
AC027287.2	-0.172703524231389	0.954997660450467	NA	16
OR6C66P	-0.172703524231389	0.954997660450467	NA	16
OR6C4	-0.172703524231389	0.954997660450467	NA	16
OR10P1	-0.172703524231389	0.954997660450467	NA	16
LINC02448	-0.172703524231389	0.954997660450467	NA	16
AC089984.2	-0.172703524231389	0.954997660450467	NA	16
AC087879.1	-0.172703524231389	0.954997660450467	NA	16
AC079030.1	-0.172703524231389	0.954997660450467	NA	16
SNRPGP20	-0.172703524231389	0.954997660450467	NA	16
AC083810.1	-0.172703524231389	0.954997660450467	NA	16
RPL23AP68	-0.172703524231389	0.954997660450467	NA	16
C12orf50	-0.172703524231389	0.954997660450467	NA	16
AC090016.1	-0.172703524231389	0.954997660450467	NA	16
AC007513.1	-0.172703524231389	0.954997660450467	NA	16
snoMe28S-Am2634	-0.172703524231389	0.954997660450467	NA	16
MYBPC1	-0.172703524231389	0.954997660450467	NA	16
AC117505.1	-0.172703524231389	0.954997660450467	NA	16
AC010202.1	-0.172703524231389	0.954997660450467	NA	16
AC026765.2	-0.172703524231389	0.954997660450467	NA	16
LINC02460	-0.172703524231389	0.954997660450467	NA	16
OASL2P	-0.172703524231389	0.954997660450467	NA	16
IL31	-0.172703524231389	0.954997660450467	NA	16
AC006065.6	-0.172703524231389	0.954997660450467	NA	16
HSPE1P20	-0.172703524231389	0.954997660450467	NA	16
AC068787.4	-0.172703524231389	0.954997660450467	NA	16
AC025160.1	-0.172703524231389	0.954997660450467	NA	16
AC148477.1	-0.172703524231389	0.954997660450467	NA	16
FEM1AP4	-0.172703524231389	0.954997660450467	NA	16
TERF1P5	-0.172703524231389	0.954997660450467	NA	16
LINC01072	-0.172703524231389	0.954997660450467	NA	16
RPL7AP73	-0.172703524231389	0.954997660450467	NA	16
C1QTNF9B	-0.172703524231389	0.954997660450467	NA	16
AL445985.2	-0.172703524231389	0.954997660450467	NA	16
AL359736.2	-0.172703524231389	0.954997660450467	NA	16
AL391560.2	-0.172703524231389	0.954997660450467	NA	16
PRUNEP1	-0.172703524231389	0.954997660450467	NA	16
GSX1	-0.172703524231389	0.954997660450467	NA	16
CHCHD2P8	-0.172703524231389	0.954997660450467	NA	16
WDR95P	-0.172703524231389	0.954997660450467	NA	16
RNA5SP26	-0.172703524231389	0.954997660450467	NA	16
AL356863.1	-0.172703524231389	0.954997660450467	NA	16
STOML3	-0.172703524231389	0.954997660450467	NA	16
AL359706.1	-0.172703524231389	0.954997660450467	NA	16
AL356295.1	-0.172703524231389	0.954997660450467	NA	16
AL450423.2	-0.172703524231389	0.954997660450467	NA	16
AL390964.1	-0.172703524231389	0.954997660450467	NA	16
RNA5SP30	-0.172703524231389	0.954997660450467	NA	16
LINC00374	-0.172703524231389	0.954997660450467	NA	16
POLR3KP1	-0.172703524231389	0.954997660450467	NA	16
RNY4P31	-0.172703524231389	0.954997660450467	NA	16
LINC00355	-0.172703524231389	0.954997660450467	NA	16
LINC01034	-0.172703524231389	0.954997660450467	NA	16
SRGNP1	-0.172703524231389	0.954997660450467	NA	16
AL445209.1	-0.172703524231389	0.954997660450467	NA	16
MTND5P3	-0.172703524231389	0.954997660450467	NA	16
LINC00397	-0.172703524231389	0.954997660450467	NA	16
AL445984.2	-0.172703524231389	0.954997660450467	NA	16
LINC00380	-0.172703524231389	0.954997660450467	NA	16
AL356737.1	-0.172703524231389	0.954997660450467	NA	16
AL139381.1	-0.172703524231389	0.954997660450467	NA	16
LINC01039	-0.172703524231389	0.954997660450467	NA	16
RPL7P45	-0.172703524231389	0.954997660450467	NA	16
AL138701.2	-0.172703524231389	0.954997660450467	NA	16
AL354741.1	-0.172703524231389	0.954997660450467	NA	16
AL355974.2	-0.172703524231389	0.954997660450467	NA	16
AL137002.1	-0.172703524231389	0.954997660450467	NA	16
AP000542.2	-0.172703524231389	0.954997660450467	NA	16
ARHGAP42P5	-0.172703524231389	0.954997660450467	NA	16
CR383656.1	-0.172703524231389	0.954997660450467	NA	16
AL589182.1	-0.172703524231389	0.954997660450467	NA	16
AL589743.4	-0.172703524231389	0.954997660450467	NA	16
LINC01297	-0.172703524231389	0.954997660450467	NA	16
NF1P4	-0.172703524231389	0.954997660450467	NA	16
OR4K3	-0.172703524231389	0.954997660450467	NA	16
OR11G2	-0.172703524231389	0.954997660450467	NA	16
AC243972.3	-0.172703524231389	0.954997660450467	NA	16
MYH7	-0.172703524231389	0.954997660450467	NA	16
RNU6-802P	-0.172703524231389	0.954997660450467	NA	16
AL139023.1	-0.172703524231389	0.954997660450467	NA	16
AL049781.1	-0.172703524231389	0.954997660450467	NA	16
LINC00609	-0.172703524231389	0.954997660450467	NA	16
NKX2-1	-0.172703524231389	0.954997660450467	NA	16
RPL29P3	-0.172703524231389	0.954997660450467	NA	16
RNU6-273P	-0.172703524231389	0.954997660450467	NA	16
AL390335.1	-0.172703524231389	0.954997660450467	NA	16
AL356596.1	-0.172703524231389	0.954997660450467	NA	16
AL450442.1	-0.172703524231389	0.954997660450467	NA	16
AL158111.1	-0.172703524231389	0.954997660450467	NA	16
MIR548Y	-0.172703524231389	0.954997660450467	NA	16
RNA5SP384	-0.172703524231389	0.954997660450467	NA	16
RNU6-1291P	-0.172703524231389	0.954997660450467	NA	16
OR7E159P	-0.172703524231389	0.954997660450467	NA	16
COX5AP1	-0.172703524231389	0.954997660450467	NA	16
OTX2-AS1	-0.172703524231389	0.954997660450467	NA	16
AL121579.1	-0.172703524231389	0.954997660450467	NA	16
RPS28P1	-0.172703524231389	0.954997660450467	NA	16
NCOA4P1	-0.172703524231389	0.954997660450467	NA	16
AL691403.1	-0.172703524231389	0.954997660450467	NA	16
LINC01467	-0.172703524231389	0.954997660450467	NA	16
AL162872.1	-0.172703524231389	0.954997660450467	NA	16
AL096869.3	-0.172703524231389	0.954997660450467	NA	16
AL121612.1	-0.172703524231389	0.954997660450467	NA	16
AL390254.1	-0.172703524231389	0.954997660450467	NA	16
AL137786.2	-0.172703524231389	0.954997660450467	NA	16
AL158800.1	-0.172703524231389	0.954997660450467	NA	16
AL132819.1	-0.172703524231389	0.954997660450467	NA	16
MIR665	-0.172703524231389	0.954997660450467	NA	16
AL355836.1	-0.172703524231389	0.954997660450467	NA	16
LINC02314	-0.172703524231389	0.954997660450467	NA	16
AL512357.1	-0.172703524231389	0.954997660450467	NA	16
IGHD4-17	-0.172703524231389	0.954997660450467	NA	16
IGHV3-16	-0.172703524231389	0.954997660450467	NA	16
IGHV3-22	-0.172703524231389	0.954997660450467	NA	16
GOLGA8CP	-0.172703524231389	0.954997660450467	NA	16
IGHV1OR15-6	-0.172703524231389	0.954997660450467	NA	16
AC012414.1	-0.172703524231389	0.954997660450467	NA	16
AC012414.6	-0.172703524231389	0.954997660450467	NA	16
MIR1268A	-0.172703524231389	0.954997660450467	NA	16
AC100756.3	-0.172703524231389	0.954997660450467	NA	16
GOLGA6L2	-0.172703524231389	0.954997660450467	NA	16
SNORD115-25	-0.172703524231389	0.954997660450467	NA	16
SNORD115-30	-0.172703524231389	0.954997660450467	NA	16
SNORD115-47	-0.172703524231389	0.954997660450467	NA	16
SNORD109B	-0.172703524231389	0.954997660450467	NA	16
AC100836.1	-0.172703524231389	0.954997660450467	NA	16
AC009878.1	-0.172703524231389	0.954997660450467	NA	16
AC021979.3	-0.172703524231389	0.954997660450467	NA	16
NCAPGP2	-0.172703524231389	0.954997660450467	NA	16
AC111152.2	-0.172703524231389	0.954997660450467	NA	16
AC087516.1	-0.172703524231389	0.954997660450467	NA	16
TGM7	-0.172703524231389	0.954997660450467	NA	16
RNU6-354P	-0.172703524231389	0.954997660450467	NA	16
RNU6-966P	-0.172703524231389	0.954997660450467	NA	16
AC091074.3	-0.172703524231389	0.954997660450467	NA	16
MTND5P40	-0.172703524231389	0.954997660450467	NA	16
AC012405.1	-0.172703524231389	0.954997660450467	NA	16
RN7SKP101	-0.172703524231389	0.954997660450467	NA	16
AC012378.1	-0.172703524231389	0.954997660450467	NA	16
RN7SL429P	-0.172703524231389	0.954997660450467	NA	16
AC015720.1	-0.172703524231389	0.954997660450467	NA	16
AC027243.2	-0.172703524231389	0.954997660450467	NA	16
AC026826.3	-0.172703524231389	0.954997660450467	NA	16
AC026826.2	-0.172703524231389	0.954997660450467	NA	16
RNU6-339P	-0.172703524231389	0.954997660450467	NA	16
AC044860.3	-0.172703524231389	0.954997660450467	NA	16
LINC01584	-0.172703524231389	0.954997660450467	NA	16
LINC00052	-0.172703524231389	0.954997660450467	NA	16
LINC00928	-0.172703524231389	0.954997660450467	NA	16
AC013391.2	-0.172703524231389	0.954997660450467	NA	16
AC021422.1	-0.172703524231389	0.954997660450467	NA	16
SEPHS1P2	-0.172703524231389	0.954997660450467	NA	16
LINC01581	-0.172703524231389	0.954997660450467	NA	16
AC087633.1	-0.172703524231389	0.954997660450467	NA	16
RNA5SP401	-0.172703524231389	0.954997660450467	NA	16
AC103968.1	-0.172703524231389	0.954997660450467	NA	16
PRR35	-0.172703524231389	0.954997660450467	NA	16
LINC00254	-0.172703524231389	0.954997660450467	NA	16
EIF1P4	-0.172703524231389	0.954997660450467	NA	16
AC004233.4	-0.172703524231389	0.954997660450467	NA	16
OR1F1	-0.172703524231389	0.954997660450467	NA	16
AC009135.2	-0.172703524231389	0.954997660450467	NA	16
AC007223.1	-0.172703524231389	0.954997660450467	NA	16
AC012178.1	-0.172703524231389	0.954997660450467	NA	16
AC022168.1	-0.172703524231389	0.954997660450467	NA	16
AC007595.1	-0.172703524231389	0.954997660450467	NA	16
MTND4P34	-0.172703524231389	0.954997660450467	NA	16
AC007216.5	-0.172703524231389	0.954997660450467	NA	16
AC092380.1	-0.172703524231389	0.954997660450467	NA	16
U95743.1	-0.172703524231389	0.954997660450467	NA	16
LINC02858	-0.172703524231389	0.954997660450467	NA	16
RN7SL245P	-0.172703524231389	0.954997660450467	NA	16
RN7SL557P	-0.172703524231389	0.954997660450467	NA	16
HS3ST4	-0.172703524231389	0.954997660450467	NA	16
AC133550.2	-0.172703524231389	0.954997660450467	NA	16
AC025279.2	-0.172703524231389	0.954997660450467	NA	16
AC093249.5	-0.172703524231389	0.954997660450467	NA	16
ARHGAP23P1	-0.172703524231389	0.954997660450467	NA	16
RARRES2P6	-0.172703524231389	0.954997660450467	NA	16
AGGF1P9	-0.172703524231389	0.954997660450467	NA	16
AC018558.6	-0.172703524231389	0.954997660450467	NA	16
HMGN2P41	-0.172703524231389	0.954997660450467	NA	16
AC044798.1	-0.172703524231389	0.954997660450467	NA	16
hsa-mir-3181	-0.172703524231389	0.954997660450467	NA	16
AC026462.4	-0.172703524231389	0.954997660450467	NA	16
RNA5SP427	-0.172703524231389	0.954997660450467	NA	16
RNU6-269P	-0.172703524231389	0.954997660450467	NA	16
RNU4-58P	-0.172703524231389	0.954997660450467	NA	16
AC040174.2	-0.172703524231389	0.954997660450467	NA	16
AC092337.1	-0.172703524231389	0.954997660450467	NA	16
RPL39P31	-0.172703524231389	0.954997660450467	NA	16
AC009078.1	-0.172703524231389	0.954997660450467	NA	16
AC009163.6	-0.172703524231389	0.954997660450467	NA	16
AC025287.1	-0.172703524231389	0.954997660450467	NA	16
MIR4719	-0.172703524231389	0.954997660450467	NA	16
AC093519.2	-0.172703524231389	0.954997660450467	NA	16
AC093519.1	-0.172703524231389	0.954997660450467	NA	16
AC126696.1	-0.172703524231389	0.954997660450467	NA	16
AC092143.2	-0.172703524231389	0.954997660450467	NA	16
OR1A1	-0.172703524231389	0.954997660450467	NA	16
AC004771.3	-0.172703524231389	0.954997660450467	NA	16
AC012146.3	-0.172703524231389	0.954997660450467	NA	16
AC129492.2	-0.172703524231389	0.954997660450467	NA	16
AC027045.3	-0.172703524231389	0.954997660450467	NA	16
KRT16P2	-0.172703524231389	0.954997660450467	NA	16
AC004448.3	-0.172703524231389	0.954997660450467	NA	16
AC015818.9	-0.172703524231389	0.954997660450467	NA	16
AC015818.2	-0.172703524231389	0.954997660450467	NA	16
AC087499.3	-0.172703524231389	0.954997660450467	NA	16
RP11-744K17.9	-0.172703524231389	0.954997660450467	NA	16
MTND6P35	-0.172703524231389	0.954997660450467	NA	16
RPL35AP35	-0.172703524231389	0.954997660450467	NA	16
AC090616.5	-0.172703524231389	0.954997660450467	NA	16
AC004147.2	-0.172703524231389	0.954997660450467	NA	16
AC015911.1	-0.172703524231389	0.954997660450467	NA	16
LYZL6	-0.172703524231389	0.954997660450467	NA	16
CCL15	-0.172703524231389	0.954997660450467	NA	16
LINC02079	-0.172703524231389	0.954997660450467	NA	16
AC080112.2	-0.172703524231389	0.954997660450467	NA	16
AC100808.1	-0.172703524231389	0.954997660450467	NA	16
KRT15	-0.172703524231389	0.954997660450467	NA	16
RN7SL871P	-0.172703524231389	0.954997660450467	NA	16
LINC01976	-0.172703524231389	0.954997660450467	NA	16
SPPL2C	-0.172703524231389	0.954997660450467	NA	16
AC091180.1	-0.172703524231389	0.954997660450467	NA	16
RN7SL699P	-0.172703524231389	0.954997660450467	NA	16
ISCA1P3	-0.172703524231389	0.954997660450467	NA	16
AC118653.1	-0.172703524231389	0.954997660450467	NA	16
AC087645.1	-0.172703524231389	0.954997660450467	NA	16
MIR4739	-0.172703524231389	0.954997660450467	NA	16
IGLJCOR18	-0.172703524231389	0.954997660450467	NA	16
RN7SL39P	-0.172703524231389	0.954997660450467	NA	16
LRRC30	-0.172703524231389	0.954997660450467	NA	16
LINC01887	-0.172703524231389	0.954997660450467	NA	16
AP001542.1	-0.172703524231389	0.954997660450467	NA	16
AP001542.2	-0.172703524231389	0.954997660450467	NA	16
GRAMD4P7	-0.172703524231389	0.954997660450467	NA	16
AC021382.1	-0.172703524231389	0.954997660450467	NA	16
AC091198.1	-0.172703524231389	0.954997660450467	NA	16
LINC01477	-0.172703524231389	0.954997660450467	NA	16
RNA5SP456	-0.172703524231389	0.954997660450467	NA	16
PRR13P4	-0.172703524231389	0.954997660450467	NA	16
RPL21P126	-0.172703524231389	0.954997660450467	NA	16
RNU6-737P	-0.172703524231389	0.954997660450467	NA	16
AC090377.1	-0.172703524231389	0.954997660450467	NA	16
AC010928.1	-0.172703524231389	0.954997660450467	NA	16
SERPINB13	-0.172703524231389	0.954997660450467	NA	16
PRPF19P1	-0.172703524231389	0.954997660450467	NA	16
AKR1B10P2	-0.172703524231389	0.954997660450467	NA	16
AC013558.1	-0.172703524231389	0.954997660450467	NA	16
HNRNPA1P11	-0.172703524231389	0.954997660450467	NA	16
AC012101.1	-0.172703524231389	0.954997660450467	NA	16
AC123786.1	-0.172703524231389	0.954997660450467	NA	16
AC123786.2	-0.172703524231389	0.954997660450467	NA	16
AC022517.1	-0.172703524231389	0.954997660450467	NA	16
CCL25	-0.172703524231389	0.954997660450467	NA	16
AC243312.1	-0.172703524231389	0.954997660450467	NA	16
OR7D1P	-0.172703524231389	0.954997660450467	NA	16
ZNF833P	-0.172703524231389	0.954997660450467	NA	16
OR7A5	-0.172703524231389	0.954997660450467	NA	16
OR7A2P	-0.172703524231389	0.954997660450467	NA	16
SLC1A6	-0.172703524231389	0.954997660450467	NA	16
AC093072.1	-0.172703524231389	0.954997660450467	NA	16
AC005336.2	-0.172703524231389	0.954997660450467	NA	16
AC005336.3	-0.172703524231389	0.954997660450467	NA	16
LINC00905	-0.172703524231389	0.954997660450467	NA	16
PIK3R2	-0.172703524231389	0.954997660450467	NA	16
RNU6-1028P	-0.172703524231389	0.954997660450467	NA	16
AC092329.1	-0.172703524231389	0.954997660450467	NA	16
RNA5SP470	-0.172703524231389	0.954997660450467	NA	16
AC011505.1	-0.172703524231389	0.954997660450467	NA	16
AC007786.3	-0.172703524231389	0.954997660450467	NA	16
AC007786.4	-0.172703524231389	0.954997660450467	NA	16
AC008798.3	-0.172703524231389	0.954997660450467	NA	16
AC020897.1	-0.172703524231389	0.954997660450467	NA	16
RPS3AP50	-0.172703524231389	0.954997660450467	NA	16
RPS4XP23	-0.172703524231389	0.954997660450467	NA	16
AC020907.1	-0.172703524231389	0.954997660450467	NA	16
AC020907.6	-0.172703524231389	0.954997660450467	NA	16
AC011455.2	-0.172703524231389	0.954997660450467	NA	16
RPS29P25	-0.172703524231389	0.954997660450467	NA	16
AC092071.1	-0.172703524231389	0.954997660450467	NA	16
RNU6-902P	-0.172703524231389	0.954997660450467	NA	16
AC243964.1	-0.172703524231389	0.954997660450467	NA	16
CBLC	-0.172703524231389	0.954997660450467	NA	16
NANOS2	-0.172703524231389	0.954997660450467	NA	16
FGF21	-0.172703524231389	0.954997660450467	NA	16
MIR4749	-0.172703524231389	0.954997660450467	NA	16
GPR32	-0.172703524231389	0.954997660450467	NA	16
VN1R4	-0.172703524231389	0.954997660450467	NA	16
MIR518B	-0.172703524231389	0.954997660450467	NA	16
MIR520C	-0.172703524231389	0.954997660450467	NA	16
AC009892.1	-0.172703524231389	0.954997660450467	NA	16
