	logFC	AveExpr	t	P.Value	adj.P.Val	B
203759_at	0.0263099999999978	7.290175	0.256324908464525	0.803314406830145	0.999986929681082	-4.81759782706677
242517_at	0.0248099999999996	5.577025	0.25629320818556	0.803338149285171	0.999986929681082	-4.81760117722538
1554668_a_at	0.0275500000000015	6.1730575	0.256273043060284	0.803353252404044	0.999986929681082	-4.81760330811167
237076_at	-0.0318350000000005	3.46722	-0.256271773048148	0.803354203610742	0.999986929681082	-4.81760344231073
236227_at	0.0440300000000011	5.0379275	0.256244078269263	0.803374946378482	0.999986929681082	-4.81760636858835
237729_at	-0.0275975000000006	2.71339375	-0.256198307895103	0.803409227716406	0.999986929681082	-4.81761120408689
1555900_at	-0.0313249999999998	7.98841	-0.256119836952193	0.803468002329239	0.999986929681082	-4.81761949233554
202589_at	-0.0430250000000001	11.3817875	-0.256083934085283	0.803494893953527	0.999986929681082	-4.81762328363671
210114_at	-0.02135	8.285235	-0.256064571090834	0.80350939715261	0.999986929681082	-4.81762532813093
202372_at	0.0645224999999972	8.97790125	0.256047673189486	0.80352205402136	0.999986929681082	-4.81762711221819
234206_at	0.0317925000000008	5.33084875	0.256026082895842	0.803538225674214	0.999986929681082	-4.81762939156273
209036_s_at	0.0354750000000017	12.7324875	0.2560157491839	0.803545965909549	0.999986929681082	-4.81763048245364
209330_s_at	0.0722825000000018	9.72560375	0.256003473564554	0.803555160716386	0.999986929681082	-4.81763177828847
214686_at	-0.0375900000000016	7.867825	-0.255999748121835	0.803557951190937	0.999986929681082	-4.8176321715404
241108_at	-0.0298875000000001	5.03577375	-0.255986538660381	0.803567845519404	0.999986929681082	-4.81763356586551
232767_at	-0.0264174999999991	4.77847125	-0.255960273178637	0.803587519353153	0.999986929681082	-4.81763633811037
1558002_at	0.0287349999999993	5.30092	0.25594922066642	0.803595798144031	0.999986929681082	-4.81763750458765
236684_at	0.0431849999999994	4.5774725	0.255935617182785	0.803605987753872	0.999986929681082	-4.81763894022577
1565900_at	0.0373125000000001	3.71659125	0.255919475776599	0.803618078430397	0.999986929681082	-4.81764064360579
220368_s_at	0.0485775000000013	6.08011625	0.25590215244327	0.803631054487385	0.999986929681082	-4.81764247159614
213041_s_at	-0.0466749999999969	11.7072625	-0.255888815693327	0.803641044433955	0.999986929681082	-4.81764387883242
1562480_at	0.0236749999999999	2.5989825	0.255857546751367	0.803664466708687	0.999986929681082	-4.81764717791522
1557700_at	-0.0268649999999999	6.038305	-0.255820680062375	0.803692082289716	0.999986929681082	-4.81765106709176
214715_x_at	0.0251225000000019	8.38226125	0.255810430589551	0.803699759871624	0.999986929681082	-4.81765214824181
209224_s_at	0.022475	12.0952125	0.255801984541516	0.803706086577137	0.999986929681082	-4.81765303912853
213533_at	0.0583149999999995	6.49105	0.255800173415393	0.803707443244554	0.999986929681082	-4.81765323016185
236355_s_at	0.045535000000001	4.7983225	0.255781564424454	0.803721382795146	0.999986929681082	-4.81765519291785
212442_s_at	0.0839324999999995	8.93394125	0.255778574047144	0.803723622822165	0.999986929681082	-4.8176555083105
214335_at	0.028084999999999	6.9019575	0.255777284865457	0.803724588520889	0.999986929681082	-4.81765564427832
204500_s_at	-0.0723849999999997	7.529725	-0.255739037535385	0.803753238945965	0.999986929681082	-4.81765967785527
241779_at	-0.0374874999999983	6.53049125	-0.255733837945739	0.803757133894032	0.999986929681082	-4.81766022616033
231615_at	0.0262574999999989	3.64887625	0.255710063702719	0.803774942956996	0.999986929681082	-4.81766273305353
223547_at	0.0545025000000017	8.81291625	0.255701007528462	0.803781726883719	0.999986929681082	-4.81766368792884
232789_at	-0.0445274999999992	4.51854375	-0.255698413423704	0.803783670115478	0.999986929681082	-4.81766396144295
211945_s_at	-0.0304000000000055	13.862325	-0.255687338590625	0.803791966237169	0.999986929681082	-4.81766512910743
222553_x_at	0.0716999999999999	8.763455	0.255682396686884	0.803795668209643	0.999986929681082	-4.81766565013641
238880_at	0.0330150000000007	7.2752075	0.255640474870167	0.803827071984939	0.999986929681082	-4.81767006959218
1557297_at	-0.0251499999999996	3.2973725	-0.255593179340646	0.803862501671346	0.999986929681082	-4.81767505470205
214260_at	-0.0255399999999986	6.5441875	-0.255584658117984	0.803868885078397	0.999986929681082	-4.81767595277211
204888_s_at	0.0297824999999996	5.43740625	0.255582080381814	0.803870816111723	0.999986929681082	-4.81767622443953
208859_s_at	0.0921400000000006	7.7062325	0.25556720788691	0.803881957420165	0.999986929681082	-4.81767779179835
225642_at	0.0379825000000018	8.89152625	0.255545005116036	0.803898590084005	0.999986929681082	-4.81768013150278
215992_s_at	0.0657350000000001	4.0025025	0.255489693555477	0.803940025841043	0.999986929681082	-4.8176859593125
1569124_at	0.0255274999999999	2.45177875	0.255486863619014	0.803942145859299	0.999986929681082	-4.81768625745086
214524_at	-0.0401574999999994	5.28578875	-0.25546187758209	0.803960863969139	0.999986929681082	-4.81768888962998
1564709_at	-0.0341549999999993	4.991305	-0.255451021134495	0.803968997039739	0.999986929681082	-4.81769003323494
201176_s_at	-0.0303999999999984	11.484025	-0.255437511653977	0.803979117655544	0.999986929681082	-4.81769145624083
202357_s_at	0.156235000000001	6.7674275	0.255431046467123	0.803983961058358	0.999986929681082	-4.81769213721798
206351_s_at	0.0310324999999994	7.73398125	0.255430804509525	0.803984142321366	0.999986929681082	-4.81769216270301
237769_at	0.0264000000000006	5.2865675	0.255419469161108	0.803992634233624	0.999986929681082	-4.81769335661177
243282_at	-0.0339800000000006	4.9825325	-0.255396260992631	0.80401002079113	0.999986929681082	-4.8176958008776
218227_at	-0.0549150000000029	8.908215	-0.255394927101701	0.804011020088053	0.999986929681082	-4.81769594135534
206445_s_at	0.0400500000000008	11.650925	0.255379703952523	0.804022424679825	0.999986929681082	-4.81769754451923
219611_s_at	0.027312499999999	6.66498625	0.255377007812934	0.804024444527915	0.999986929681082	-4.81769782844245
1554929_at	0.025455	3.43915	0.255361767738862	0.804035861856682	0.999986929681082	-4.81769943327862
211313_s_at	0.0321075000000004	5.92641125	0.255346815290921	0.804047063753564	0.999986929681082	-4.81770100773574
238086_at	-0.0268325000000011	6.32528625	-0.255344289363038	0.804048956102781	0.999986929681082	-4.81770127370102
223549_s_at	0.0244749999999989	5.8306175	0.255338100440923	0.804053592662811	0.999986929681082	-4.8177019253471
218008_at	-0.0354500000000026	10.800775	-0.255320239175636	0.804066973847287	0.999986929681082	-4.81770380591493
203813_s_at	-0.0835225000000026	10.18181625	-0.255318168836145	0.804068524894863	0.999986929681082	-4.81770402388747
203385_at	-0.0399425000000004	8.72297625	-0.2553113781066	0.804073612349243	0.999986929681082	-4.81770473882696
209031_at	0.0880750000000008	5.019355	0.255295713259183	0.80408534812041	0.999986929681082	-4.81770638797771
210159_s_at	-0.0289275	5.16152375	-0.255295146587818	0.804085772659535	0.999986929681082	-4.81770644763342
238520_at	0.0640300000000025	7.3152975	0.255254514436513	0.804116213650357	0.999986929681082	-4.817710724801
1559436_x_at	0.0370500000000025	7.96062	0.255213624260724	0.804146848299953	0.999986929681082	-4.81771502845802
230853_at	-0.0332175000000019	6.74857125	-0.255209995007014	0.804149567329858	0.999986929681082	-4.8177154104014
1562629_a_at	-0.0425549999999983	4.266555	-0.25520411930245	0.804153969402301	0.999986929681082	-4.81771602875047
209107_x_at	-0.0335599999999978	8.273685	-0.255118511620188	0.804218107422766	0.999986929681082	-4.81772503637797
236071_at	0.0380500000000001	4.7740175	0.255062368396364	0.804260171251589	0.999986929681082	-4.817730942156
207235_s_at	-0.0216999999999983	4.17627	-0.255050667497342	0.804268937924867	0.999986929681082	-4.81773217282868
204152_s_at	-0.0246250000000003	6.0912425	-0.255027506458384	0.804286290972212	0.999986929681082	-4.81773460868887
223527_s_at	0.0699299999999994	7.966395	0.255003156316981	0.804304535057655	0.999986929681082	-4.81773716937455
236675_at	0.0367674999999998	6.66489125	0.254954500062106	0.8043409906145	0.999986929681082	-4.81774228540011
238961_s_at	0.0264549999999995	4.716235	0.254933314238478	0.804356864186501	0.999986929681082	-4.81774451271309
